"wer eine Gastwirtschaft betreibt"	"kein_Trinken"
"wer etwas trinkt"	"kein_Trinken"
"wer gern Alkohol trinkt"	"kein_Trinken"
"wer gerne einen Schoppen trinkt, Säufer"	"kein_Trinken"
"wer gerne einen Schoppen Wein trinkt"	"kein_Trinken"
"wer gerne im Gasthaus sitzt und trinkt"	"kein_Trinken"
"wer gerne und oft Schnaps trinkt"	"kein_Trinken"
"wer gerne und viel trinkt"	"kein_Trinken"
"wer gerne Wein trinkt"	"kein_Trinken"
"wer Getränke zapft"	"kein_Trinken"
"wer im Gasthaus einkehrt"	"kein_Trinken"
"wer in einer Schenke ausschenkt"	"kein_Trinken"
"wer in kurzer Zeit große Mengen Alkohol konsumiert"	"kein_Trinken"
"wer keine alkoholischen Getränke trinkt, Abstinenzler"	"kein_Trinken"
"wer keinen Alkohol trinkt, Abstinenzler"	"kein_Trinken"
"wer lang im Wirtshaus herumsitzt"	"kein_Trinken"
"wer lange im Gasthaus herumsitzt"	"kein_Trinken"
"wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt"	"kein_Trinken"
"wer oft ins Gasthaus geht"	"kein_Trinken"
"wer oft zuviel Alkohol trinkt"	"kein_Trinken"
"wer schwankend, taumelig geht, bes. in Trunkenheit"	"kein_Trinken"
"wer sich in periodischen Abständen betrinkt"	"kein_Trinken"
"wer sich unmäßig betrinkt, notorischer Trinker"	"kein_Trinken"
"wer tüchtig im Trinken ist"	"kein_Trinken"
"wer unerlaubt Schnaps brennt"	"kein_Trinken"
"wer viel Milch trinkt"	"kein_Trinken"
"wer zeitweise dem Trunk ergeben ist, Quartalssäufer"	"kein_Trinken"
"wer zum Stammtisch geht"	"kein_Trinken"
"Wirt"	"kein_Trinken"
"Wirt einer Gastwirtschaft ""Zum Kreuz"" an einer Straßenkreuzung"	"kein_Trinken"
"Wirt einer Gastwirtschaft Zum Ochsen"	"kein_Trinken"
"Wirt einer Straußwirtschaft"	"kein_Trinken"
"Wirt eines Gasthauses ""Zur Krone"""	"kein_Trinken"
"Wirt pfälz. Händlersprache"	"kein_Trinken"
"Wirt und Wirtin"	"kein_Trinken"
"Wirt westpfälz. Musikantensprache"	"kein_Trinken"
"Wirt, der ausschenkt"	"kein_Trinken"
"Wirt, der häufig das Verlangte nicht hat"	"kein_Trinken"
"Wirt, Gastwirt"	"kein_Trinken"
"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	"kein_Trinken"
"Wirtin"	"kein_Trinken"
"Wirtschaft"	"kein_Trinken"
"Wirtschaft an der Landstraße, wo der Wein 1 Batzen kostet"	"kein_Trinken"
"Wirtschaft, auch Gasthaus ""zur Krone"""	"kein_Trinken"
"Wirtschaft, Gastwirtschaft"	"kein_Trinken"
"Wirtschaft, in der vornehmlich Bier ausgeschenkt wird"	"kein_Trinken"
"Wirtschaft, Wirtshaus"	"kein_Trinken"
"Wirtsfrau, Ehefrau des Gastwirtes"	"kein_Trinken"
"Wirtshaus"	"kein_Trinken"
"Wirtshausgänger"	"kein_Trinken"
"Wirtshausgesellschaft"	"kein_Trinken"
"Wirtshausname"	"kein_Trinken"
"Wirtshausschild"	"kein_Trinken"
"Wirtsstube"	"kein_Trinken"
"Zapfen am Faß, an der Flasche, am Gebälk, Eiszapfen"	"kein_Trinken"
"Zapfen am Fass, der Flasche, am Gebälk"	"kein_Trinken"
"Zapfhahn am Faß"	"kein_Trinken"
"Zechbruder, Säufer, Saufbold"	"kein_Trinken"
"Zeche"	"kein_Trinken"
"Zechgelage"	"kein_Trinken"
"Zechkumpan"	"kein_Trinken"
"Zechtour"	"kein_Trinken"
"zeitlich begrenzter Gastwirtschaftsbetrieb"	"kein_Trinken"
"Zimmer im Gasthaus für vornehme Gäste"	"kein_Trinken"
"zu trinken geben"	"kein_Trinken"
"zu übermäßigem Alkoholgenuß verleiten, vorsätzlich betrunken machen"	"kein_Trinken"
"Zug"	"kein_Trinken"
"Zug beim Trinken"	"kein_Trinken"
"Zug, Ziehleistung, Zug beim Trinken"	"kein_Trinken"
"zum Dauerausschank gekaufter Weine berechtigter Wirt"	"kein_Trinken"
"zum Trinker werden"	"kein_Trinken"
"Zustand des Betrunkenseins"	"kein_Trinken"
"Zustand des Betrunkenseins, Rausch"	
